1,64
1,0
4,16
25,25
49,25
1,0
0,0
9,1
1,16
25,9
1,1
9,25
64,121
121,0
225,484
529,49
196,361
121,16
9,16
36,25
16,0
9,9
0,25
36,4
9,64
144,121
64,1
9,121
484,484
196,16
9,0
81,81
9,16
81,36
0,0
0,4
1,4
25,36
36,25
1,1
36,121
196,49
25,361
900,576
64,0
1,0
0,1
4,16
4,1
16,100
289,225
16,16
100,144
225,121
25,0
36,16
1,16
9,1
0,4
1,0
1,0
36,64
9,0
0,100
729,1225
961,324
1,16
1,0
4,49
100,100
64,4
1,0
4,16
81,36
0,9
16,4
16,81
100,64
64,49
64,16
0,4
9,4
1,9
49,16
64,169
121,25
0,0
49,100
49,1
1,4
4,4
25,4
9,16
4,9
81,100
9,9
64,81
16,9
25,121
400,361
121,1
25,81
121,100
36,4
0,0
4,16
36,36
4,36
256,576
1225,1225
529,0
676,841
289,36
1,4
25,9
0,4
1,1
4,9
25,25
16,0
25,81
144,196
225,256
324,256
169,64
9,0
9,64
121,256
324,196
49,1
81,121
144,121
100,25
4,25
9,0
36,64
16,0
16,16
9,1
0,0
1,1
1,0
9,16
4,1
4,9
9,25
64,169
225,36
0,0
81,144
36,1
36,36
16,4
1,4
16,49
49,9
9,100
225,81
16,0
0,1
4,9
25,25
16,9
4,1
1,16
25,36
36,49
100,49
4,49
324,676
1089,676
121,0
49,144
169,100
4,16
25,25
16,4
0,49
121,81
9,49
144,169
169,81
9,4
64,100
49,1
49,144
144,81
36,0
36,64
64,25
0,4
9,0
36,9
4,81
225,400
400,225
121,9
49,289
529,441
169,1
169,324
256,225
121,9
16,100
225,121
9,64
484,484
225,64
4,0
1,36
144,289
441,196
0,196
529,361
36,4
49,36
4,9
49,81
81,100
49,4
9,25
9,9
9,9
9,4
36,256
900,676
144,1
64,36
25,0
4,1
36,144
196,121
36,1
1,0
1,25
81,64
16,121
676,784
256,0
196,289
169,81
36,0
64,169
256,196
64,1
4,1
9,25
81,121
100,36
1,4
4,16
49,225
625,576
196,1
81,225
256,256
121,0
225,361
196,64
1,25
64,4
49,144
225,225
169,16
36,169
169,100
121,81
25,1
25,64
36,9
1,4
16,64
169,256
256,169
81,4
36,9
25,25
1,81
225,361
400,169
0,81
289,289
121,49
4,1
36,64
0,100
289,324
169,16
1,0
0,0
0,0
0,1
16,81
49,4
9,81
36,1
4,0
9,36
49,25
1,1
16,64
100,64
4,4
25,25
9,4
4,4
9,1
4,25
49,36
25,49
121,36
0,81
256,196
25,16
121,144
196,196
100,9
9,64
100,121
49,9
1,144
400,625
576,441
441,196
4,81
441,484
324,196
100,81
25,0
1,0
36,196
324,169
16,0
4,1
0,4
25,49
121,81
16,0
1,9
9,1
0,1
0,4
36,49
16,9
196,361
361,121
9,81
64,4
49,169
169,64
0,25
64,36
4,16
100,64
9,1
0,0
36,169
484,841
400,25
25,81
64,1
81,81
9,4
36,49
36,4
1,4
4,4
1,0
1,0
0,1
1,4
16,64
121,256
400,256
100,16
0,1
4,16
49,36
36,25
9,1
0,4
16,49
64,25
9,1
64,25
9,169
361,256
81,9
0,16
121,196
100,36
1,9
36,36
36,16
16,9
0,0
1,0
9,1
16,81
64,4
361,841
841,400
36,16
81,121
81,36
9,9
16,49
36,9
0,16
64,100
100,64
16,1
0,0
0,25
49,25
1,4
36,36
25,4
1,36
169,289
289,121
4,9
16,9
1,1
4,9
16,1
49,36
1,9
36,25
1,16
144,256
225,81
1,25
81,49
0,25
49,36
0,16
36,4
4,9
9,0
1,9
81,100
25,9
49,4
16,36
36,36
16,4
1,0
0,4
16,36
16,16
324,400
169,9
25,121
169,100
81,1
36,121
225,121
25,9
0,1
9,36
49,16
0,25
169,100
0,36
25,4
0,0
4,4
4,0
4,1
16,4
1,16
36,36
36,49
64,100
49,16
16,16
4,9
16,9
1,0
1,1
1,0
16,81
121,121
64,1
196,196
16,0
16,81
144,64
1,1
0,4
36,9
1,1
1,1
0,4
9,36
100,25
25,225
729,841
289,0
169,324
225,64
1,4
9,16
16,25
25,25
1,0
16,49
121,25
100,400
441,361
225,64
1,49
169,144
49,16
1,0
0,0
1,9
9,1
4,25
36,16
0,0
4,25
64,100
225,484
529,441
49,81
324,256
49,1
4,9
9,4
0,1
36,121
169,64
4,16
64,81
121,169
144,81
25,9
0,0
4,25
64,64
49,36
9,16
225,256
100,25
0,0
0,36
169,144
25,0
4,1
16,9
0,9
36,25
4,1
0,9
49,0
121,225
100,64
81,25
9,100
121,36
1,36
49,36
36,9
0,4
9,25
16,16
16,9
0,16
81,144
256,400
441,289
81,4
16,100
144,100
25,0
1,9
16,4
1,1
1,4
49,81
25,36
144,289
256,49
0,49
81,100
36,9
16,49
81,64
16,0
9,16
16,4
4,0
4,1
25,324
841,1089
1156,576
49,64
324,400
256,81
36,16
4,0
9,49
100,25
49,169
121,0
100,225
196,100
36,4
1,25
64,16
4,81
196,144
49,0
36,64
64,36
1,1
9,16
25,25
4,4
16,1
0,4
36,81
144,121
49,16
4,0
49,169
100,4
36,81
49,4
4,49
81,81
49,1
36,225
289,289
100,4
4,0
49,49
9,4
25,25
16,9
9,1
25,121
144,81
25,1
0,9
25,9
0,81
324,225
36,9
144,400
625,441
