0,4
4,0
4,4
1,0
9,64
100,81
49,49
64,64
49,9
0,0
1,16
64,81
64,25
9,1
1,4
1,1
1,81
225,324
256,121
49,16
9,0
4,9
1,0
0,0
1,4
25,64
64,36
16,4
4,100
196,169
100,36
4,0
4,25
36,1
25,121
169,196
121,36
0,16
25,36
36,16
9,9
9,9
0,25
36,9
0,9
64,144
81,1
9,9
1,36
100,100
64,25
16,9
9,0
1,0
0,0
1,4
64,196
196,49
1,1
0,4
0,25
144,169
121,49
25,9
16,16
16,9
4,9
36,100
81,4
4,9
25,16
9,1
1,0
1,1
0,0
4,4
4,9
0,0
4,4
9,4
4,9
49,100
121,121
121,144
144,100
49,1
9,49
64,64
49,16
9,9
4,1
1,4
9,1
1,9
25,49
49,64
81,36
4,0
0,0
4,25
81,196
169,36
1,4
1,0
0,1
16,36
36,49
49,49
16,0
25,49
36,16
4,1
9,49
49,25
4,0
4,49
64,49
16,1
0,1
1,1
1,0
1,1
1,1
16,49
49,49
4,16
49,36
9,0
4,25
49,81
81,49
25,4
0,9
36,49
16,4
0,9
25,25
25,16
16,9
16,16
16,4
0,1
16,16
25,25
9,1
25,144
144,64
25,25
36,36
25,9
4,0
4,25
36,25
9,1
0,0
0,1
4,1
4,25
49,64
25,4
0,1
0,49
100,64
36,16
4,0
9,1
1,1
1,1
1,0
1,9
9,4
1,0
0,0
0,1
16,64
81,36
16,4
1,0
1,4
4,1
0,0
1,4
4,1
1,9
9,9
4,0
1,4
1,1
0,1
4,9
25,36
36,49
64,81
64,9
0,0
16,1
4,25
36,25
16,9
4,0
4,25
36,49
81,121
64,9
4,16
9,0
0,4
4,0
4,36
64,49
9,0
0,4
9,1
0,0
0,4
1,0
0,0
1,0
1,1
0,4
16,36
49,64
100,100
100,100
36,0
4,9
0,0
16,64
64,25
4,1
0,1
4,9
9,0
4,9
9,9
16,49
100,144
169,196
144,81
36,9
0,0
1,16
16,16
16,16
16,16
16,1
1,9
25,25
16,4
9,16
9,4
0,4
4,1
36,121
81,25
0,25
36,36
4,0
4,4
16,49
64,49
25,25
16,36
25,9
4,1
1,0
0,0
0,0
1,1
4,1
1,9
16,1
4,9
4,4
4,4
4,9
25,100
100,36
1,1
25,25
9,1
16,25
49,64
64,64
49,36
25,9
1,36
64,49
25,1
0,9
36,64
64,36
9,1
4,36
81,81
81,25
1,25
121,289
361,225
64,9
1,0
0,1
0,1
9,25
4,4
16,9
1,81
81,4
25,49
36,0
4,4
9,9
25,16
1,1
16,25
25,16
16,0
36,64
49,64
64,64
25,1
16,100
81,9
16,100
324,676
576,256
36,1
49,100
100,36
1,1
9,16
4,4
49,49
16,0
0,0
1,25
64,81
121,81
25,1
81,169
100,16
0,1
1,0
0,4
49,225
361,361
196,64
25,16
16,25
1,25
144,324
324,144
16,9
64,64
36,25
16,36
25,25
9,16
9,4
0,16
9,0
49,144
64,0
9,1
1,1
1,4
1,0
1,9
16,25
16,25
16,16
4,4
0,0
9,64
36,0
16,9
4,1
1,49
144,196
121,16
1,25
16,1
0,4
16,16
16,9
1,1
16,64
144,196
225,324
324,324
144,0
100,289
324,144
49,25
36,16
1,0
0,9
9,0
9,16
25,81
121,121
169,169
100,36
1,9
49,64
49,36
25,1
0,1
36,144
289,324
225,169
49,0
36,64
81,49
25,9
1,1
16,25
25,36
49,64
49,9
4,81
169,100
36,1
1,25
81,144
121,64
25,4
1,4
64,121
49,4
196,625
400,25
1,4
16,9
0,16
25,25
16,9
1,0
0,0
4,25
49,100
25,4
36,9
0,0
1,4
1,1
9,25
36,81
81,100
100,81
81,25
1,4
25,36
36,16
4,4
36,64
36,0
9,81
225,225
121,25
1,1
1,0
9,16
16,25
9,0
4,4
1,1
0,4
16,4
1,4
9,9
9,16
25,64
81,121
100,49
0,49
64,9
1,9
4,0
0,4
16,49
81,49
1,25
121,100
81,81
64,64
36,16
9,0
0,1
4,9
0,0
0,0
0,0
0,1
0,4
1,9
1,25
100,100
25,1
16,16
4,1
9,9
16,25
25,16
16,9
1,1
4,4
1,9
16,16
16,1
0,0
16,169
256,121
64,100
256,441
256,4
121,361
256,49
1,0
0,0
1,9
4,0
1,4
4,0
1,1
4,25
16,9
1,4
4,16
36,36
36,16
25,36
25,9
16,16
1,16
49,49
16,0
49,121
81,25
0,25
1,25
16,0
1,1
9,4
4,16
16,16
4,0
1,4
1,16
64,100
64,4
1,1
0,1
4,1
0,0
1,4
49,81
100,64
25,1
0,0
4,25
64,121
144,121
64,16
4,1
16,64
81,64
100,100
81,36
0,49
121,100
81,36
4,0
4,9
1,1
9,9
0,49
144,169
196,256
100,0
1,4
0,9
64,144
144,36
9,0
0,0
9,64
256,576
576,324
64,0
9,4
36,169
196,16
25,25
1,4
9,0
0,25
121,256
169,4
36,169
225,121
144,289
324,324
196,100
1,100
361,361
121,1
169,324
144,4
36,36
9,9
4,4
0,0
4,16
9,1
1,9
16,4
16,36
64,81
81,64
16,0
0,9
4,0
25,81
64,81
64,16
0,25
81,100
16,9
49,16
1,100
324,484
441,324
81,0
16,16
36,121
169,196
100,9
9,49
100,100
64,49
16,4
1,1
0,1
1,9
4,1
4,16
36,64
36,36
81,64
16,0
16,196
289,121
1,100
225,225
121,1
4,0
0,0
1,16
25,16
16,4
1,4
0,1
9,36
49,49
36,81
169,256
441,529
256,9
49,144
196,196
121,49
25,4
1,0
4,9
16,9
25,64
81,81
16,0
9,1
0,4
4,0
0,1
0,4
49,81
64,36
36,64
25,0
49,169
144,64
1,16
36,25
4,0
0,1
25,64
81,64
49,25
16,16
4,0
9,81
64,4
16,81
64,36
9,0
0,1
0,25
81,121
36,36
196,225
100,16
16,100
144,81
0,121
256,196
121,25
4,121
361,441
289,121
25,0
4,25
49,64
25,1
1,9
16,4
1,1
0,9
25,9
4,9
9,9
9,169
225,144
81,36
36,25
4,4
4,0
16,36
36,36
36,36
16,1
1,4
9,1
4,49
169,361
324,121
4,49
169,225
225,225
144,49
4,0
1,0
0,9
25,36
16,0
16,49
100,121
36,0
16,16
0,49
81,64
64,121
144,81
9,9
49,100
144,225
196,25
9,49
25,1
1,9
0,9
36,49
49,49
25,16
9,25
81,196
256,169
49,1
49,16
16,36
64,36
1,1
9,4
4,1
0,4
36,49
16,0
16,81
225,484
400,196
49,1
25,16
25,81
81,36
4,0
0,0
1,0
4,16
36,49
49,36
36,16
4,1
0,0
0,4
9,16
64,81
144,196
64,0
49,100
100,49
4,0
0,1
1,1
1,4
4,1
16,81
144,100
36,4
9,64
169,100
4,9
25,16
1,4
16,49
36,9
1,0
4,36
64,49
16,0
9,16
4,0
4,49
81,64
36,25
16,25
25,25
9,0
9,16
25,49
25,9
9,9
4,1
16,49
100,196
196,169
100,9
1,16
36,36
4,1
16,25
9,0
4,25
36,25
1,1
9,9
0,1
0,1
25,169
324,400
256,49
1,0
0,0
9,25
36,36
36,16
16,16
0,25
100,64
36,1
0,4
4,4
1,0
0,0
1,9
25,64
49,25
0,49
121,169
289,400
441,361
169,9
4,16
25,25
36,64
64,49
25,9
4,0
1,16
25,49
49,4
9,25
9,4
0,4
9,64
81,100
64,36
25,16
9,4
0,0
0,0
0,1
16,25
9,1
25,16
9,9
4,1
9,1
4,49
81,64
4,1
1,0
1,0
0,0
1,4
4,1
1,0
4,25
81,144
81,1
25,16
0,9
25,36
16,1
1,4
16,36
9,1
16,36
16,1
16,16
4,100
121,36
4,4
4,4
9,9
1,1
16,64
64,16
0,16
64,121
100,36
16,16
9,16
9,1
0,1
1,1
1,16
16,49
64,49
4,16
49,36
36,25
36,25
4,1
25,49
49,36
36,64
64,49
9,9
25,16
1,16
81,144
100,25
16,16
0,25
64,36
9,0
1,0
1,1
1,1
1,9
36,49
81,121
49,1
49,64
16,0
9,9
4,1
16,9
1,1
9,9
9,9
9,9
16,25
36,64
121,121
81,4
16,81
64,4
4,9
9,4
1,0
0,1
1,1
0,16
16,1
4,36
64,81
100,81
49,25
0,25
49,25
4,0
4,4
0,1
9,16
36,64
16,4
4,4
49,144
81,9
9,49
36,25
25,16
1,4
25,64
81,64
64,64
16,0
16,25
25,4
1,9
1,4
4,9
81,121
81,9
1,4
25,81
64,4
4,9
25,100
144,144
25,4
81,100
49,16
1,1
4,64
100,49
36,49
36,1
0,1
4,4
1,4
9,4
4,0
0,1
4,1
1,16
64,100
49,16
1,4
36,81
49,16
16,25
36,36
16,1
0,1
16,49
64,81
36,1
1,4
1,1
9,36
100,169
100,1
36,81
64,25
16,25
16,25
36,100
144,121
25,4
49,36
49,81
49,25
0,36
169,289
289,144
36,1
0,1
9,16
0,49
100,100
64,49
25,4
0,0
4,36
64,100
64,4
0,0
16,121
144,49
9,4
36,81
49,9
0,9
9,9
1,1
4,9
9,4
1,0
1,4
0,4
16,4
0,16
49,64
49,16
16,64
64,49
4,9
64,100
81,16
1,25
81,144
196,256
196,100
36,16
0,16
64,100
64,25
4,0
4,4
4,0
1,16
25,16
1,4
9,4
0,1
9,9
16,16
16,49
36,1
4,16
36,16
1,0
9,25
25,49
81,81
81,49
9,0
25,49
49,4
4,36
49,49
64,100
81,36
36,64
9,36
144,196
64,1
9,36
1,9
64,49
16,0
36,81
64,25
4,0
0,25
36,4
0,0
36,100
144,196
121,64
9,9
49,49
16,1
1,0
1,4
4,0
0,4
9,9
9,9
9,4
1,0
0,0
1,9
36,64
25,0
25,144
196,144
121,121
169,144
81,4
0,4
16,16
9,9
9,4
9,36
49,25
1,16
64,121
144,144
100,64
36,4
4,64
121,64
9,4
9,36
25,9
0,81
289,324
225,196
196,256
81,16
49,36
25,16
9,4
1,9
4,4
0,4
9,25
36,36
16,1
64,81
64,49
49,49
49,25
4,0
0,9
16,25
16,16
9,1
0,9
16,25
9,1
16,25
25,49
49,49
36,16
1,49
144,169
225,324
289,121
4,16
25,16
9,16
25,36
25,1
1,0
1,1
36,100
100,25
1,4
16,64
36,0
16,49
9,9
100,196
196,100
4,9
36,9
0,0
0,0
1,1
1,4
16,9
9,9
0,36
100,121
64,4
4,36
81,81
49,16
0,4
25,36
16,1
1,9
9,9
0,16
64,121
121,100
25,9
9,4
25,25
9,0
4,9
0,16
16,1
49,121
64,9
9,121
196,144
121,81
25,16
4,4
1,1
1,9
25,64
81,81
1,49
25,36
64,9
64,576
841,625
256,36
4,0
49,256
400,400
121,0
9,4
4,9
100,400
484,225
49,0
9,16
16,9
0,0
0,1
9,4
4,9
16,16
1,64
144,121
64,16
0,9
25,81
36,4
81,196
169,36
16,49
64,121
49,0
36,25
25,36
36,25
4,4
36,36
16,1
4,36
49,16
4,0
1,0
1,9
4,1
16,36
25,4
1,4
9,49
100,121
100,64
25,0
16,36
64,100
36,1
100,256
144,1
16,324
484,169
0,81
144,144
81,36
64,100
121,144
16,64
225,256
169,121
169,361
256,49
0,25
36,25
9,4
1,1
0,4
4,0
1,4
0,9
1,0
9,16
0,25
9,0
1,0
0,0
36,256
529,729
484,196
100,81
16,16
121,169
121,49
16,16
36,36
36,9
1,0
1,4
16,81
100,36
9,9
16,16
0,16
25,9
4,4
1,0
0,0
16,49
121,196
144,81
49,25
9,4
9,9
9,4
0,0
9,16
16,16
9,4
0,4
9,9
9,16
16,1
0,9
49,100
100,81
16,9
64,100
81,25
16,9
4,9
1,4
16,36
81,144
144,25
4,4
16,64
121,169
64,1
1,0
4,0
0,4
4,9
49,100
169,196
81,1
4,16
16,16
100,289
289,81
9,1
1,9
16,25
16,0
9,81
25,16
289,676
361,1
64,49
16,4
25,36
16,9
1,1
9,9
1,1
25,64
36,0
49,100
49,1
0,16
81,121
81,4
0,4
16,64
64,36
9,4
1,0
1,16
25,25
1,9
36,81
64,36
16,4
0,1
16,49
49,25
9,1
1,9
49,144
100,16
16,100
81,25
25,16
1,1
0,25
36,1
36,100
169,196
225,289
324,400
324,100
0,64
196,225
144,36
25,16
16,36
16,0
9,0
1,25
121,225
256,196
49,1
36,81
81,36
25,49
100,100
36,0
196,841
729,196
9,0
25,225
289,64
0,36
100,100
81,81
49,25
9,0
0,0
1,9
9,144
289,256
121,16
1,0
1,4
9,1
1,9
16,9
4,1
1,1
1,4
4,1
0,1
1,0
0,0
0,4
0,16
49,100
121,121
81,49
16,1
1,25
9,0
16,81
49,4
121,289
289,225
25,144
441,576
400,169
36,1
0,4
9,4
25,25
25,16
4,1
4,4
36,64
81,25
0,4
16,25
36,81
144,225
225,64
4,1
1,4
0,25
36,1
25,100
121,64
9,1
9,0
1,16
25,36
36,49
9,16
144,289
225,81
36,64
36,4
4,36
25,4
1,9
16,9
4,0
4,16
16,4
9,16
36,64
64,36
25,25
9,1
25,36
9,0
9,49
64,36
0,81
100,16
25,169
81,0
1,0
9,25
9,0
4,25
49,16
1,1
1,16
49,64
16,0
4,4
81,256
225,25
0,9
36,36
16,4
49,49
25,36
36,25
9,16
49,25
1,1
16,81
100,64
49,9
1,16
36,36
49,81
49,16
0,64
196,289
169,64
0,36
49,16
0,16
36,36
25,4
1,0
1,9
49,81
25,4
9,0
9,9
1,81
81,4
0,1
1,4
36,81
64,16
9,64
169,324
169,0
64,121
81,4
1,1
16,49
64,49
0,36
121,121
81,64
64,81
25,1
4,1
49,144
144,49
1,0
9,36
81,81
25,0
4,4
1,1
1,0
0,1
0,1
0,0
0,0
0,0
1,36
81,100
100,36
16,9
1,16
4,64
361,576
400,49
9,100
121,100
81,81
49,9
4,4
1,0
0,1
0,9
16,0
4,49
144,169
144,169
169,100
16,16
100,121
64,25
4,0
0,1
1,0
16,144
196,144
49,1
0,4
0,16
36,9
4,1
16,81
25,4
36,25
16,25
49,36
4,9
25,16
9,4
0,0
4,36
49,100
144,196
196,64
4,16
64,49
9,0
4,9
0,16
49,81
81,49
4,25
100,169
169,144
144,169
64,0
36,64
25,0
16,4
4,49
25,4
64,81
49,16
25,256
196,36
36,256
100,16
4,121
361,441
169,0
9,0
9,25
4,0
16,81
121,81
49,25
9,16
25,1
9,36
25,0
16,324
576,625
484,289
36,9
64,100
81,16
0,0
9,16
16,25
4,16
49,16
16,36
64,64
25,0
25,81
121,121
16,1
0,25
64,64
9,1
16,4
0,0
1,9
25,25
36,100
100,64
16,4
100,225
256,196
36,0
36,225
324,289
484,1024
900,361
25,81
289,225
64,1
0,4
81,256
484,529
324,49
25,196
400,361
196,64
25,36
25,25
9,1
1,1
0,4
36,100
49,1
16,144
256,361
256,81
25,49
16,0
16,25
25,36
100,144
121,64
16,0
16,64
169,256
225,81
36,25
9,1
9,81
121,49
16,1
4,64
289,729
900,441
49,9
144,289
256,81
4,1
4,9
25,36
25,16
0,16
25,25
36,36
36,25
1,25
64,100
144,196
144,49
1,9
4,1
9,9
0,4
9,9
4,0
9,36
